Holmes was outwardly calm, but his whole body gave a wriggle of suppressed excitement as he spoke.	ホームズは一見すると冷静だったが、話しながら、興奮を抑えこむように全身をそわそわさせていた。
``By the way, Lestrade, who made this remarkable discovery?''	「ところでレストレイド、この注目すべき発見をしたのは誰だ？」
``It was the housekeeper, Mrs. Lexington,	「家政婦のミセス・レキシントンです。
who drew the night constable's attention to it.''	夜勤の警官に知らせてくれました」
``Where was the night constable?''	「その警官はどこに？」
``He remained on guard in the bedroom where the crime was committed,	「残って犯行現場である寝室の警備に入っています。
so as to see that nothing was touched.''	誰も手を触れないように」
``But why didn't the police see this mark yesterday?''	「でも、どうして警察は昨日のうちに気がつかなかったんだ？」
``Well, we had no particular reason to make a careful examination of the hall.	「まあ、ホールを注意深く調べる理由は特にありませんでしたからね。
Besides, it's not in a very prominent place, as you see.''	ご覧のとおり、非常に目立つ場所というわけではありませんし」
``No, no	「そうか。
-- of course not.	そうとも、そのとおりだ。
I suppose there is no doubt that the mark was there yesterday?''	問題の指紋が昨日からそこにあったのは間違いないだろうね？」
Lestrade looked at Holmes	レストレイドはホームズを見た。
as if he thought he was going out of his mind.	まるで、気が狂ったのだとでも思っているかのような目つきだった。
I confess that I was myself surprised both at his hilarious manner and at his rather wild observation.	正直に言って、私自身も、ホームズの浮かれた態度やでたらめな発言に呆れていた。
``I don't know whether you think that McFarlane came out of jail in the dead of the night in order to strengthen the evidence against himself,'' said Lestrade.	「マクファーレンが自分に不利な証拠を追加するために、夜、留置所を抜け出してきたとでも思うんですか？
``I leave it to any expert in the world whether that is not the mark of his thumb.''	指紋がマクファーレンのものではないのか、世界中のどの専門家にだって任せられますよ」
``It is unquestionably the mark of his thumb.''	「間違いなく彼の指紋だけどね」
``There, that's enough,'' said Lestrade.	「じゃあ、それで十分です。
``I am a practical man, Mr. Holmes,	私は現実的な人間です、ミスター・ホームズ。
and when I have got my evidence I come to my conclusions.	証拠を握ったときは、結論を下すのですよ。
If you have anything to say, you will find me writing my report in the sitting-room.''	また何か言いたいことあるんでしたら、私は居間で報告書を書いていますから」
Holmes had recovered his equanimity, though I still seemed to detect gleams of amusement in his expression.	ホームズは落ち着きを取り戻していたが、それでも表情にはかすかな喜色を浮かべていた。
``Dear me, this is a very sad development, Watson, is it not?'' said he.	「まったく、実に残念な展開だね、ワトスン？
``And yet there are singular points about it which hold out some hopes for our client.''	それでも、依頼人の希望を繋ぐ奇妙な点もあるよ」
``I am delighted to hear it,''	「聞かせてもらえると嬉しいね」
said I, heartily.	と、私は心から言った。
``I was afraid it was all up with him.''	「もう終わりかと思っていた」
``I would hardly go so far as to say that, my dear Watson.	「まだ何とも言いがたいところでね、ワトスンくん。
The fact is that there is one really serious flaw in this evidence to which our friend attaches so much importance.''	実のところ、レストレイドがたいそう重要視しているあの証拠には、本当に重大な欠点があるんだ」
``Indeed, Holmes!	「そうなのかい、ホームズ！
What is it?''	いったいどんな？」
``Only this:	「ただね、僕は知っているんだよ。
that I know that that mark was not there when I examined the hall yesterday.	あの血痕は、昨日ホールを調べたときにはなかったと、知っているんだ。
And now, Watson, let us have a little stroll round in the sunshine.''	さ、ワトスン、日向をちょっと散歩しよう」
With a confused brain, but with a heart into which some warmth of hope was returning, I accompanied my friend in a walk round the garden.	2人で庭を歩き回った。
Holmes took each face of the house in turn, and examined it with great interest.	ホームズは家をいろんな向きから、興味深そうに調べた。
He then led the way inside, and went over the whole building from basement to attic.	それから道を通って中に入って、地下室から屋根裏部屋まで見て回った。
Most of the rooms were unfurnished, but none the less Holmes inspected them all minutely.	ほとんどの部屋には家具が置かれていなかったが、それでもホームズはあらゆる部屋を細々と調べていった。
Finally, on the top corridor, which ran outside three untenanted bedrooms, he again was seized with a spasm of merriment.	最後に、使われていない寝室が3つある最上階の廊下にくると、ホームズは再び先ほどの発作に襲われた。
``There are really some very unique features about this case, Watson,'' said he.	「この事件には、まったく、実にユニークな特徴があるね、ワトスン。
``I think it is time now that we took our friend Lestrade into our confidence.	レストレイドくんに僕らの秘密を打ち明けてやるときだと思う。
He has had his little smile at our expense, and perhaps we may do as much by him,	僕らをだしにほくそえんできたから、同じだけのことをしてやってもいいだろう。
if my reading of this problem proves to be correct.	もし僕の読みが正しかったと分かればね。
Yes, yes, I think I see how we should approach it.''	ああそうだ、こうやればよさそうだな」
The Scotland Yard inspector was still writing in the parlour when Holmes interrupted him.	スコットランドヤードの警部は、まだ応接室で書類を書いていたが、そこにホームズが割りこんだ。
``I understood that you were writing a report of this case,'' said he.	「なるほど、この事件の報告書を書いているんだね」
``So I am.''	「そうですよ」
``Don't you think it may be a little premature?	「まだちょっと早いと思わないか？
I can't help thinking that your evidence is not complete.''	僕は、その証拠が完璧ではないと思わずにはいられないよ」
Lestrade knew my friend too well to disregard his words.	レストレイドは非常によくホームズの事を知っていたので、その言葉を無視できなかった。
He laid down his pen and looked curiously at him.	ペンを置き、興味深そうにホームズを眺めた。
``What do you mean, Mr. Holmes?''	「どういう意味ですか、ミスター・ホームズ？」
``Only that there is an important witness whom you have not seen.''	「ただ、君がまだ会っていない重要な証人が1人いるということだよ」
``Can you produce him?''	「連れてこられますか？」
``I think I can.''	「たぶんね」
``Then do so.''	「では連れてきてください」
``I will do my best.	「ベストを尽すよ。
How many constables have you?''	部下は何人いる？」
``There are three within call.''	「呼び声が聞こえるところに3人」
``Excellent!''	「完璧だ！」
said Holmes.	と、ホームズ。
``May I ask if they are all large, able-bodied men with powerful voices?''	「3人とも頑丈で大柄な警官で、力強い声をしているのか、聞いてみてもいいかな？」
``I have no doubt they are,	「そうですとも。
though I fail to see what their voices have to do with it.''	部下の声がどう何になるのかは分かりかねますがね」
``Perhaps I can help you to see that	「まあ、分かってもらえると思うよ。
and one or two other things as well,''	2、3のおまけつきでね」
said Holmes.	とホームズ。
``Kindly summon your men, and I will try.''	「どうぞ、部下を呼んでください、やってみせましょう」
Five minutes later, three policemen had assembled in the hall.	5分後、3人の警官がホールに揃った。
``In the outhouse you will find a considerable quantity of straw,''	「納屋にかなりの藁があるはずです」
said Holmes.	とホームズ。
``I will ask you to carry in two bundles of it.	「2束、もってきていただくようお願いしましょうか。
I think it will be of the greatest assistance in producing the witness whom I require.	あの証人を連れてくるのにもっとも役に立つ小道具でありましょうからね。
Thank you very much.	どうもありがとうございます。
I believe you have some matches in your pocket, Watson.	ポケットにマッチはあるかい、ワトスン。
Now, Mr. Lestrade, I will ask you all to accompany me to the top landing.''	さあ、ミスター・レストレイド、上の踊り場までお越し願いましょうか」
As I have said, there was a broad corridor there, which ran outside three empty bedrooms.	前にも言ったとおり、最上階には広い廊下があり、内側に空の寝室が3つ並んでいた。
At one end of the corridor we were all marshalled by Sherlock Holmes, the constables grinning and Lestrade staring at my friend with amazement, expectation, and derision chasing each other across his features.	廊下の端で、我々はみなシャーロック・ホームズの指揮の元に整列させられたが、警官たちはにやにや笑っているし、レストレイドの瞳の中では、驚き、期待、嘲笑がお互いに追いかけあいをしていた。
Holmes stood before us with the air of a conjurer who is performing a trick.	ホームズは、トリックを実演中の奇術師のような雰囲気で我々の前に立った。
``Would you kindly send one of your constables for two buckets of water?	「部下の方お1人を、バケツに2杯分、水を汲みに出していただけますか？
Put the straw on the floor here, free from the wall on either side.	藁はここの床にどうぞ、壁から離して置いてください。
Now I think that we are all ready.''	さて、準備が完全に整いました」
Lestrade's face had begun to grow red and angry.	レストレイドは、顔を真っ赤にして怒り始めた。
``I don't know whether you are playing a game with us, Mr. Sherlock Holmes,'' said he.	「我々を相手にお遊びでもやっているんですか、ミスター・シャーロック・ホームズ。
``If you know anything, you can surely say it without all this tomfoolery.''	もし何かを知っているのでしたら、こんな馬鹿げた真似をせずに、それを言ってくれてもいいでしょう」
``I assure you, my good Lestrade, that I have an excellent reason for everything that I do.	「だからね、レストレイドくん、僕のやることにはすべて完璧な理由があるんだよ。
You may possibly remember that you chaffed me a little,	僕をちょっとばかり冷やかしたのを思い出してくれるかい？
some hours ago, when the sun seemed on your side of the hedge,	数時間前、太陽が君の方に出ていたように見えたときのことを。
so you must not grudge me a little pomp and ceremony now.	だったら、僕のちょっとした華麗な式典を静かに見ていてもらいたいね。
Might I ask you, Watson, to open that window,	頼めるかな、ワトスン、窓を開けて欲しい。
and then to put a match to the edge of the straw?''	それから、マッチで藁の端に火をつけてくれ」
I did so,	私はそうした。
and driven by the draught, a coil of gray smoke swirled down the corridor,	隙間風に吹かれて、灰色の煙が廊下に渦巻いた。
while the dry straw crackled and flamed.	その一方、乾いた藁が爆ぜながら炎を上げている。
``Now we must see if we can find this witness for you, Lestrade.	「さあ、証人を君の前に連れてこれるかどうか試さないとね、レストレイド。
Might I ask you all to join in the cry of `Fire!'?	みなさん、声を揃えて『火事だ！』と叫んでいただけますか？
Now then; one, two, three -- ''	ではいきましょう、ワン、ツー、スリー――」
``Fire!''	「火事だ！」
we all yelled.	我々は全員で怒鳴った。
``Thank you.	「恐縮です。
I will trouble you once again.''	もう一度お願いしましょうか」
``Fire!''	「火事だ！」
``Just once more, gentlemen, and all together.''	「もう一度だけ、みなさん、声を揃えて」
``Fire!''	「火事だ！」
The shout must have rung over Norwood.	この叫びはノーウッド中に響きわたったに違いない。
It had hardly died away when an amazing thing happened.	その声が消えないうちに、驚くべきことが起こった。
A door suddenly flew open out of what appeared to be solid wall at the end of the corridor, and a little, wizened man darted out of it like a rabbit out of its burrow.	突然、廊下の端、しっかりした壁のように見えたところから、ドアがさっと開いて、萎びた小男が巣からでる兎のように飛び出してきたのだ。
``Capital!''	「上出来だ！」
said Holmes, calmly.	と、ホームズは落ち着き払って言った。
``Watson, a bucket of water over the straw.	「ワトスン、藁に水を。
That will do!	それでいい！
Lestrade, allow me to present you with your principal missing witness, Mr. Jonas Oldacre.''	レストレイド、紹介させてくれ、こちらが問題の証人、ミスター・ジョナス・オールデイカーだ」
The detective stared at the newcomer with blank amazement.	警部は驚きのあまり新参者を凝然と見つめていた。
The latter was blinking in the bright light of the corridor, and peering at us and at the smouldering fire.	男は、明るい廊下に目をしばたかせ、我々と、くすぶる炎とをちらちら見ていた。
It was an odious face -- crafty, vicious, malignant, with shifty, light-gray eyes and white lashes.	落ち着きのない灰色の目に白い眉毛。
``What's this, then?''	「これはいったい？」
said Lestrade, at last.	やがて、レストレイドは口を開いた。
``What have you been doing all this time,	「いままで何をしていた？
eh?''	ええ？」
Oldacre gave an uneasy laugh,	オールデイカーは不安そうに笑い声を上げた。
shrinking back from the furious red face of the angry detective.	怒れる警部の真っ赤な顔にしりごみしながら。
``I have done no harm.''	「悪いことは何も」
``No harm?	「何もだと？
You have done your best to get an innocent man hanged.	無実の男を一人絞首刑にするのに、この上ないことをやってきたんだぞ。
If it wasn't for this gentleman here, I am not sure that you would not have succeeded.''	もしこの紳士がここにいなかったら、本当に成功したかもしれないんだぞ」
The wretched creature began to whimper.	悪人は哀れな声を上げ始めた。
``I am sure, sir, it was only my practical joke.''	「嘘じゃありません、これはただのプラクティカルジョークだったんです」
``Oh!	「ほう！
a joke, was it?	ジョークだと？
You won't find the laugh on your side, I promise you.	おまえの肩をもって笑ってくれるやつなどいないだろうよ、保証してやる。
Take him down, and keep him in the sitting-room until I come.	この男を居間に連れていけ、俺も後から行く。
Mr. Holmes,''	ミスター・ホームズ」
he continued, when they had gone,	レストレイドは、警官たちが降りていくのを待って話を続けた。
``I could not speak before the constables, but I don't mind saying, in the presence of Dr. Watson,	「警官の前では口にできませんでしたが、ドクター・ワトスンの前で言うのはかまいません。
that this is the brightest thing that you have done yet,	ええ、これまでで最高の仕事ですよ。
though it is a mystery to me how you did it.	どうやって知ったのかが謎とは言え。
You have saved an innocent man's life, and you have prevented a very grave scandal,	無実の男の命を救い、不祥事を防止してくださいました。
which would have ruined my reputation in the Force.''	警察での私の評判を滅茶苦茶にするところでした」
Holmes smiled, and clapped Lestrade upon the shoulder.	ホームズは微笑んで、レストレイドの肩を叩いた。
``Instead of being ruined, my good sir, you will find that your reputation has been enormously enhanced.	「大丈夫だよ、レストレイドくん、逆に君の評判は大幅に高まるだろう。
Just make a few alterations in that report which you were writing, and they will understand how hard it is to throw dust in the eyes of Inspector Lestrade.''	さっき書いていた報告書を少し書き換えるだけで、レストレイド警部の目をくらますのがどんなに難しいか分かるってわけだ」
``And you don't want your name to appear?''	「自分の名前を出してもらいたくないと？」
``Not at all.	「少しもね。
The work is its own reward.	仕事自体が報酬なんだ。
Perhaps I shall get the credit also at some distant day,	たぶん、そのうち僕も名声をえるだろうし。
when I permit my zealous historian to lay out his foolscap once more -- eh, Watson?	熱心な歴史家さんが原稿用紙（フールスカップ）を広げるのを認めたときに――ね、ワトスン？
Well, now, let us see where this rat has been lurking.''	じゃあ、あの鼠の隠れ家を見てみよう」
A lath-and-plaster partition had been run across the passage six feet from the end,	この部分には木摺と漆喰が施され、6フィート先の廊下の端で終わっている。
with a door cunningly concealed in it.	そこにドアがうまく隠されていた。
It was lit within by slits under the eaves.	庇の下にある隙間のおかげで明るかった。
A few articles of furniture and a supply of food and water were within, together with a number of books and papers.	中には家具が少しと、水や食糧の貯えがあり、同じく大量の本と書類もある。
``There's the advantage of being a builder,''	「ここに建築家であることの利点がある」
said Holmes, as we came out.	と、揃って外に出ながら、ホームズが言った。
``He was able to fix up his own little hiding-place without any confederate	「誰の手も借りずに、この小さな隠れ家をこしらえることが可能だった
-- save, of course, that precious housekeeper of his,	――ただし、もちろんあの重宝な家政婦は除く。
whom I should lose no time in adding to your bag, Lestrade.''	あの女も今すぐ押さえておくべきだろうね、レストレイド」
``I'll take your advice.	「ご忠告にしたがいましょう。
But how did you know of this place, Mr. Holmes?''	でも、どうやってこの場所が分かったんですか、ミスター・ホームズ？」
``I made up my mind that the fellow was in hiding in the house.	「僕はこの男が家の中に隠れていると判断した。
When I paced one corridor and found it six feet shorter than the corresponding one below,	この廊下の長さを測ると、下の廊下よりも６フィート短い。
it was pretty clear where he was.	それでこの男の居場所が分かったんだよ。
I thought he had not the nerve to lie quiet before an alarm of fire.	流石のこいつも、火事騒ぎを前にすれば大人しく寝転んでいられないだろうと思った。
We could, of course, have gone in and taken him, but it amused me to make him reveal himself.	もちろん、中に踏み込んで捕まえることもできたけど、本人から姿を見せてもらうのが僕には面白くてね。
Besides, I owed you a little mystification, Lestrade, for your chaff in the morning.''	それに、ちょっと君を戸惑わせてやりたかったのさ、レストレイド、今朝の冷やかしのお返しに」
``Well, sir, you certainly got equal with me on that.	「なるほど、確かに同じだけのお返しは受けましたよ。
But how in the world did you know that he was in the house at all?''	ですが、いったいどうしてあの男が家の中にいるんだと？」
``The thumb-mark, Lestrade.	「指紋だよ、レストレイド。
You said it was final;	君はこれで決まりだと言った。
and so it was, in a very different sense.	そうとも、だけど意味が全然違うんだ。
I knew it had not been there the day before.	僕はあの指紋が昨日はなかったと知っていた。
I pay a good deal of attention to matters of detail, as you may have observed, and I had examined the hall,	僕は、細かいところまで多大な注意を払うようにしているんだけど、君も目にしてきたかもしれないな、あのホールもよく調べておいたんだ。
and was sure that the wall was clear.	だから、壁に何もなかったのは間違いない。
Therefore, it had been put on during the night.''	そうすると、あの指紋は夜の間につけられている」
``But how?''	「でもどうやって？」
``Very simply.	「きわめて簡単に。
When those packets were sealed up, Jonas Oldacre got McFarlane to secure one of the seals by putting his thumb upon the soft wax.	あの封筒に封をするとき、ジョナス・オールデイカーがマクファーレンに固まっていない蝋を指で押させたんだろう。
It would be done so quickly and so naturally, that I daresay the young man himself has no recollection of it.	自然に、速やかに行われたので、マクファーレンは恐らく覚えていない。
Very likely it just so happened, and Oldacre had himself no notion of the use he would put it to.	偶然そうなった可能性もきわめて高いし、オールデイカーにもそれを利用するつもりはなかったんだと思う。
Brooding over the case in that den of his, it suddenly struck him what absolutely damning evidence he could make against McFarlane by using that thumb-mark.	巣の中で事件のことをじっくり考えていると、突如、指紋を使って作り出せる致命的な証拠を思いついた。
It was the simplest thing in the world for him	あの男にはまったく簡単なことだった。
to take a wax impression from the seal, to moisten it in as much blood as he could get from a pin-prick, and to put the mark upon the wall during the night,	封から蝋で型をとり、ピンの傷から採れるだけの血で湿らせ、夜間、壁の上に押しておく。
either with his own hand or with that of his housekeeper.	自分の手か、あるいは家政婦の手で。
If you examine among those documents which he took with him into his retreat, I will lay you a wager that you find the seal with the thumbmark upon it.''	避難所に持ちこんだ書類を調べれば、指紋が残された封が見つかるはずだ。
``Wonderful!''	「すばらしい！」
said Lestrade.	とレストレイド。
``Wonderful!	「すばらしい！
It's all as clear as crystal, as you put it.	ご説明のとおりです、みんなはっきり分かりましたよ。
But what is the object of this deep deception, Mr. Holmes?''	でも、この狡猾な詐欺の目的は何だったんですか、ミスター・ホームズ？」
It was amusing to me to see how the detective's overbearing manner had changed suddenly to that of a child asking questions of its teacher.	警部の威張りくさった態度が、突如、教師に疑問点を尋ねる子供の態度に変わったのが面白い。
``Well, I don't think that is very hard to explain.	「そうだね、説明はたいして難しくないと思うよ。
A very deep, malicious, vindictive person is the gentleman who is now waiting us downstairs.	下で僕らを待っている紳士は、きわめて狡猾で、悪質で、復讐心に満ちた人物だ。
You know that he was once refused by McFarlane's mother?	マクファーレンの母親から拒絶された話は知っているね？
You don't!	知らないのか！
I told you that you should go to Blackheath first and Norwood afterwards.	ノーウッドより前にブラックヒースに行くべきだと言っただろう。
Well, this injury, as he would consider it, has rankled in his wicked, scheming brain,	まあいい、この傷は、彼にはそう思えたんだろうけど、この陰謀家の頭脳を苦しめつづけた。
and all his life he has longed for vengeance,	彼は、毎日毎日、復讐を切望してきた。
but never seen his chance.	ところが、チャンスがない。
During the last year or two, things have gone against him -- secret speculation, I think -- and he finds himself in a bad way.	去年か一昨年、いろいろとうまくいかず――秘密の投資だね、たぶん――ひどい状態になった。
He determines to swindle his creditors, and for this purpose he pays large checks to a certain Mr. Cornelius,	債権者相手に詐欺を働くことに決めた彼は、多額の小切手をミスター・コーネリアスに切った。
who is, I imagine, himself under another name.	これはね、たぶん、オールデイカー自身の偽名だよ。
I have not traced these checks yet, but I have no doubt that they were banked under that name at some provincial town	小切手については、まだよく調べていないけど、どこか田舎街の銀行にコーネリアス名義で預金されているに違いない。
where Oldacre from time to time led a double existence.	ときどき、オールデイカーはその街で二重生活をしていたんだろうな。
He intended to change his name altogether, draw this money, and vanish, starting life again elsewhere.''	名前を変え、金を引き出してから、失踪して新しい生活をはじめるつもりだった」
``Well, that's likely enough.''	「なるほど、十分ありえることです」
``It would strike him that	「失踪すれば、自分の後を追う連中を振り切れるかもしれない。
in disappearing he might throw all pursuit off his track,	それと同時に、昔の恋人の一人息子によって殺害されたという印象を残せれば、彼女に手痛い復讐を下せる。
and at the same time have an ample and crushing revenge upon his old sweetheart, if he could give the impression that he had been murdered by her only child.	そう思いついたのさ。
It was a masterpiece of villainy, and he carried it out like a master.	悪事の芸術だよ、そしてオールデイカーは芸術家のようにそれを実行した。
The idea of the will, which would give an obvious motive for the crime,	犯行の動機がはっきりとあらわされている、あの遺言書。
the secret visit unknown to his own parents,	両親にも知らされない内密の訪問。
the retention of the stick,	残されたステッキ。
the blood,	血痕。
and the animal remains and buttons in the wood-pile,	木材の中のボタンと動物の亡骸。
all were admirable.	どのアイデアも賞賛に値する。
It was a net from which it seemed to me, a few hours ago, that there was no possible escape.	数時間前までは、どこにも逃げ道のありえない網のように思えたよ。
But he had not that supreme gift of the artist, the knowledge of when to stop.	だけど、あの男には、芸術家としての最後の才能、止めるべき時を知るという才能がなかったんだ。
He wished to improve that which was already perfect	すでに完璧なものを改善しようとし
-- to draw the rope tighter yet round the neck of his unfortunate victim	――不運な犠牲者の首を絞めあげるロープをさらに強く引こうとして
-- and so he ruined all.	――すべてを水の泡にしてしまった。
Let us descend, Lestrade.	下へ降りよう、レストレイド。
There are just one or two questions that I would ask him.''	少し聞いておきたいことがあるんだ」
The malignant creature was seated in his own parlour, with a policeman upon each side of him.	悪人は、二人の警官にはさまれて、自分の応接室に腰を下ろしていた。
``It was a joke, my good sir	「ジョークだったんです、警部さん。
-- a practical joke, nothing more,''	悪ふざけ、ただそれだけです」
he whined incessantly.	と、オールデイカーの哀れっぽい訴えはとめどない。
``I assure you, sir, that I simply concealed myself in order to see the effect of my disappearance,	「本当です、私が失踪したらどうなるのかを見たくて隠れていただけなんです。
and I am sure that you would not be so unjust as to imagine that I would have allowed any harm to befall poor young Mr. McFarlane.''	私が、あの若いミスター・マクファーレンを傷つけようとしたなんて想像するのは不公正です。
``That's for a jury to decide,''	「それは陪審員が決めることだ」
said Lestrade.	と、レストレイド。
``Anyhow, we shall have you on a charge of conspiracy, if not for attempted murder.''	「いずれにせよ、殺人未遂がだめなら共同謀議で告発してやる」
``And you'll probably find that your creditors will impound the banking account of Mr. Cornelius,''	「それから、おそらく債権者のみなさんはミスター・コーネリアスの口座を差し押さえることでしょうね」
said Holmes.	と、ホームズ。
The little man started, and turned his malignant eyes upon my friend.	小男はぎくりとして悪意に満ちた目をホームズに向けた。
``I have to thank you for a good deal,'' said he.	「大いに礼を言う必要がありますね。
``Perhaps I'll pay my debt some day.''	いずれ、このご恩はお返しいたしましょう」
Holmes smiled indulgently.	ホームズは穏やかに微笑んだ。
``I fancy that, for some few years, you will find your time very fully occupied,'' said he.	「たぶん、数年は非常にお忙しい体になられると思いますよ。
``By the way, what was it you put into the wood-pile besides your old trousers?	ところで、木材の間に忍ばせたのは、古いズボンと、何だったのですか？
A dead dog,	犬の死骸？
or rabbits,	それとも兎？
or what?	それとも？
You won't tell?	教えてくださらないんですか？
Dear me, how very unkind of you!	ああ、なんと不親切な！
Well, well, I daresay that a couple of rabbits would account both for the blood and for the charred ashes.	まあよし、とりあえず兎の2羽で、血痕と消し炭とを説明しておきましょう。
If ever you write an account, Watson, you can make rabbits serve your turn.''	文章にするときはさ、ワトスン、兎に働いてもらうんだね」
Copyright &copy; Arthur Conan Doyle 1903, expired. Copyright &copy; Kareha 2000-2001, waived.	原文：「The Return of Sherlock Holmes」所収「The Adventure of the Norwood Builder」
