as it is probable that the criminals were men of good position,	おそらく地位のあるやつらですな。
whose sole object was to prevent social exposure.''	社会的失墜を防ぐというただそれだけのために凶行に及んだのでしょう」
``Criminals?''	「犯人ども、ね！」
said Holmes.	とホームズが言った。
``Plural?''	「複数か！」
``Yes, there were two of them.	「ええ、2人組でした。
They were as nearly as possible captured red-handed.	あとちょっとで現行犯逮捕してやれたんですがね。
We have their footmarks, we have their description,	足跡もとってありますし、風体もわかっています。
it's ten to one that we trace them.	十中八九、つきとめてやれますよ。
The first fellow was a bit too active, but the second was caught by the under-gardener, and only got away after a struggle.	第一の男はすばしっこくてどうにもならんかったのですが、2人めは園丁の助手に追いつかれてですな、格闘のすえ、逃げていきました。
He was a middle-sized, strongly built man	中背の、がっしりした男で
-- square jaw, thick neck, moustache, a mask over his eyes.''	――角張ったあご、太い首、くちひげ、目はマスクで隠されていたということです」
``That's rather vague,''	「いまいち曖昧だな」
said Sherlock Holmes.	と、シャーロック・ホームズは言う。
``Why, it might be a description of Watson!''	「だってそれじゃあ、ワトスンのことかもしれないぞ！」
``It's true,''	「そうなんですよ」
``It's true,'' said the inspector, with amusement.	と警部はたいへん愉快そうに言う。
``It might be a description of Watson.''	「これはドクターのことかもしれませんな」
``Well, I'm afraid I can't help you, Lestrade,'' said Holmes.	「ま、残念ながら手伝えないよ、レストレイド。
``The fact is that I knew this fellow Milverton,	実はさ、このミルヴァートンというやつのことを知っていてね。
that I considered him one of the most dangerous men in London, and that I think there are certain crimes which the law cannot touch,	ロンドンでいちばん危険な男のひとりだと思っていたし、ある種の犯罪は法の手をいれることができないとも思う。
and which therefore, to some extent, justify private revenge.	つまりだね、ある程度は、個人的な復讐というのもありだと思うんだよ。
No, it's no use arguing.	いや、議論は無用だ。
I have made up my mind.	ぼくの心はもう決まっている。
My sympathies are with the criminals rather than with the victim, and I will not handle this case.''	どちらかというと被害者よりも加害者の方に同情してるからね、この事件を扱うつもりはない」
Holmes had not said one word to me about the tragedy which we had witnessed, but I observed all the morning that he was in his most thoughtful mood,	我々が目撃した悲劇についてホームズはひとことも言ってくれなかったが、よく見れば、ホームズもその朝ずっと物思いにふけっていた。
and he gave me the impression, from his vacant eyes and his abstracted manner, of a man who is striving to recall something to his memory.	ぼんやりとした瞳や、身の入っていない仕草からして、何かを思い出そうとしているのだと思われた。
We were in the middle of our lunch, when he suddenly sprang to his feet.	昼食中、ホームズはとつぜん席からとびあがって
``By Jove, Watson, I've got it!''	「わかったぞ、ワトスン、わかった！」
he cried.	と叫んだ。
``Take your hat!	「さあ帽子をかぶって
Come with me!''	ついてくるんだ！」
He hurried at his top speed down Baker Street and along Oxford Street, until we had almost reached Regent Circus.	全力疾走でベイカー街からオックスフォード街に入り、まもなくリージェント街というところまできた。
Here, on the left hand, there stands a shop window filled with photographs of the celebrities and beauties of the day.	そこの左手には当代の貴顕麗人の写真を並べたショーウィンドウがある。
I saw the picture of a regal and stately lady in Court dress, with a high diamond tiara upon her noble head.	その中に、宮廷服を身につけた貴婦人がいて、ダイアモンドをあしらったティアラが品のよい顔を飾っていた。
I looked at that delicately curved nose, at the marked eyebrows, at the straight mouth, and the strong little chin beneath it.	優美な鼻、くっきりとした眉、まっすぐの口元、ほっそりしていながら力強いあご。
Then I caught my breath as I read the time-honoured title of the great nobleman and statesman whose wife she had been.	彼女の夫の、偉大な貴族であり政治家であったことを示す華やかな肩書きを読んで私は息をのんだ。
My eyes met those of Holmes, and he put his finger to his lips	ホームズは私と視線を交わすと、唇に指をあてた。
as we turned away from the window.	そして、我々はそのウィンドウから離れていったのであった。
Milverton」	原文：「The Return of Sherlock Holmes」所収「The Adventure of Charles Augustus
Arthur Conan Doyle 1904, expired. Copyright &copy; Kareha 2000-2001, waived.	翻訳：枯葉<domasa@db3.so-net.ne.jp>
