`The brush has got entangled in it!' the Queen said with a sigh.  `And I lost the comb yesterday.'	「ブラシがからまってしまいましたし、それにくしは昨日なくしてしまったんでございますものだから」
Alice carefully released the brush, and did her best to get the hair into order.	アリスは注意してブラシをはずし、せいいっぱい髪をきちんとしてあげました。
`Come, you look rather better now!' she said, after altering most of the pins.	そして、ピンをほとんど全部動かしました。
`But really you should have a lady's maid!'	でも 、ホントに着付け係のメイドを雇われたほうがいいですよ」
`I'm sure I'll take you with pleasure!' the Queen said.	「あなたなら喜んで雇ってさしあげますけれど！
`Twopence a week, and jam every other day.'	お手当は、週に二ペンスと、一日おきにジャムですわよ」
Alice couldn't help laughing,  as she said,	アリスはついつい笑ってしまいました。
`I don't want you to hire ME	「いいえ、遠慮させていただきます
--and I don't care for jam.'	――それにジャムもいりませんし」
`It's very good jam,'	「とっても上等のジャムなんでございますよ」
said the Queen.	と女王（クイーン）さま。
`Well, I don't want any TO-DAY, at any rate.'	「ええ、でもどのみちきょうはジャムはほしくないですし」
`You couldn't have it if you DID want it,' the Queen said.	「ほしくても、もらえやしませんよ。
`The rule is, jam to-morrow and jam yesterday--but never jam to-day.'	ジャムは明日と昨日――でも今日は絶対にジャムなし。
`It MUST come sometimes to "jam to-day,"'	「でもいつかは今日のジャムになるはずでしょう」
Alice objected.	とアリスは反論します。
`No, it can't,' said the Queen.	「いいえ、なりませんね。
`It's jam every OTHER day:	ジャムは一日おきですからね。
to-day isn't any OTHER day, you know.'	今日だと、一日おいてないでしょうに」
`I don't understand you,' said Alice.	「よくわかんないです。
`It's dreadfully confusing!'	とてつもなくややこしくて！」とアリス。
`That's the effect of living backwards,'	「逆回しで生きてるとそうなっちゃうんですよ」
the Queen said kindly:	と女王さまは優しく申します。
`it always makes one a little giddy at first--'	「最初はみんな、ちょっとクラクラするみたいで――」
`Living backwards!' Alice repeated in great astonishment.	アリスは驚きのあまり繰り返しました。
`I never heard of such a thing!'	そんなの聞いたこともないわ！」
`--but there's one great advantage in it, that one's memory works both ways.'	「――でも大きな利点が一つあって、それは記憶が両方向に働くってことなんでございますよ」
`I'm sure MINE only works one way.' Alice remarked.	「あたしのはぜったいに一方向にしか働きませんけど。
`I can't remember things before they happen.'	何かが起きる前にそれを思いだしたりはできないから」とアリスは申します。
`It's a poor sort of memory that only works backwards,'	「うしろにしか働かないなんて、ずいぶんと貧弱な記憶でございますわねえ」
the Queen remarked.	と女王さま。
`What sort of things do YOU remember best?'	「じゃあ陛下は、どんなことをいちばんよく覚えてらっしゃるんですか？」
Alice ventured to ask.	アリスはあえてたずねました。
`Oh, things that happened the week after next,'	「ああ、再来週に起こったことですわねえ」
the Queen replied in a careless tone.	と女王さまはあたりまえのように申しました。
`For instance, now,' she went on, sticking a large piece of plaster [band-aid] on her finger as she spoke,	そして、おっきな絆創膏（ばんそうこう）をゆびに巻きつけながら続けます。
`there's the King's Messenger.	「たとえばいまなんか、王さまの伝令のこととか。
He's in prison now, being punished:	牢屋に入れられて、罰を受けているんでございますよ。
and the trial doesn't even begin till next Wednesday:	裁判は来週の水曜まで始まらないし、
and of course the crime comes last of all.'	もちろん犯罪はいちばん最後にくるし」
`Suppose he never commits the crime?'	「でも、その人が結局犯罪をしなかったら？」
said Alice.	とアリス。
`That would be all the better, wouldn't it?'	「それは実に結構なことではございませんの、ねえそうでございましょう？」
the Queen said, as she bound the plaster round her finger with a bit of ribbon.	と女王は、ゆびの絆創膏（ばんそうこう）をリボンでしばりました。
Alice felt there was no denying THAT.	アリスとしては、確かにそれは否定できないな、と思いました。
`Of course it would be all the better,' she said:	「確かにそれは結構なことかもしれないけれど、
`but it wouldn't be all the better his being punished.'	でもその人が罰を受けたのは、ちっとも結構じゃないと思う」
`You're wrong THERE, at any rate,' said the Queen:	「なにはともあれ、それは大まちがい。
`were YOU ever punished?'	あなた、罰を受けたことは？」と女王さま。
`Only for faults,'	「悪いことをしたときだけ」
said Alice.	とアリス。
`And you were all the better for it, I know!'	「そして罰を受けて、いい子におなりになったわけでしょう！」
the Queen said triumphantly.	と女王さまは勝ち誇ったように言います。
`Yes, but then I HAD done the things I was punished for,' said Alice:	「ええ、そうですけれど、でも罰を受けるようなことを最初にやったわけじゃないですか。
`that makes all the difference.'	ぜんぜん話がちがいますよ」とアリス。
`But if you HADN'T done them,' the Queen said,	「でも、そういうことをやっていなかったなら、
`that would have been better still;	もっとよろしかったわけですわよねえ。
better,	ねええ！
and better, and better!'	もっとずっとよろしかったですわよねええええ！」
Her voice went higher with each `better,' till it got quite to a squeak at last.	女王さまの声は、「ねえ」と言うごとにかん高くなって、最後はキイキイ声にまでなってしまいました。
Alice was just beginning to say `There's a mistake somewhere--,'	アリスは「それってどっかおかしい――」と言いかけましたが、
when the Queen began screaming so loud that she had to leave the sentence unfinished.	そのとき女王さまがすさまじい叫び声をあげだして、中断するしかありませんでした。
`Oh, oh, oh!'	「あいたたた、いたたた、いたた！」
shouted the Queen, shaking her hand about as if she wanted to shake it off.	と女王さまは叫びながら、手を振り落としたいかのように、猛然とふっています。
`My finger's bleeding!	「指から血が出てる！
Oh, oh, oh, oh!'	いたたたた、いたたた、あいたたた、いたた！」
Her screams were so exactly like the whistle of a steam-engine, that Alice had to hold both her hands over her ears.	その金切り声は、蒸気機関車の汽笛そっくりで、アリスは両手で耳をふさいでしまいました。
`What IS the matter?' she said, as soon as there was a chance of making herself heard.	そして、口をはさめる間ができるとすぐに言いました。
`Have you pricked your finger?'	指を刺したんですか？」
`I haven't pricked it YET,' the Queen said,	「まださしてはおりませんことよ。
`but I soon shall	でももうすぐ
--oh, oh, oh!'	――いたたた、あいたた、いたた！」
`When do you expect to do it?'	「いつ刺すつもりなんですか」
Alice asked, feeling very much inclined to laugh.	とききながらもアリスはついつい笑い出したい気分でした。
`When I fasten my shawl again,' the poor Queen groaned out:	女王さまはうめきます。
`the brooch will come undone directly.	ブローチがポロッとはずれるんでございます。
Oh, oh!'	あら、あらら！」
As she said the words the brooch flew open, and the Queen clutched wildly at it, and tried to clasp it again.	そう言う間にブローチがパチンとはずれて、女王さまはあわててそれをつかみ、とめなおそうとしました。
`Take care!' cried Alice.	「気をつけて！
`You're holding it all crooked!'	持ち方が曲がってます！」
And she caught at the brooch;	とアリスは叫びながらブローチのほうに手を伸ばしました。
but it was too late:	でも手遅れです。
the pin had slipped, and the Queen had pricked her finger.	ピンがずれて、女王さまは指を刺してしまいました。
`That accounts for the bleeding, you see,' she said to Alice with a smile.	「いまののおかげで血が出たわけでございますわね。
`Now you understand the way things happen here.'	これでここでの物事の起こり方がおわかりになったでしょう」と女王さまはにっこりしました。
`But why don't you scream now?'	「でも、どうしていま叫ばないんですか？」
Alice asked, holding her hands ready to put over her ears again.	アリスは耳をふさごうと、手をあげたままききました。
`Why, I've done all the screaming already,' said the Queen.	「だって、叫ぶのはさっきたっぷりやったじゃござませんの。
`What would be the good of having it all over again?'	いまさらやりなおすこともありませんでしょう」と女王さま。
By this time it was getting light.	そろそろ明るくなってきました。
`The crow must have flown away, I think,' said Alice:	「カラスは飛んでっちゃったみたいですね。
`I'm so glad it's gone.	行っちゃってくれて、ホントにうれしいな。
I thought it was the night coming on.'	夜になってきたのかと思った。」とアリス。
`I wish _I_ could manage to be glad!'	「わたしもそんなふうにうれしくなれたらよいんでございますけどねえ！」
the Queen said.	と女王さま。
`Only I never can remember the rule.	「でも、やりかたを失念してしまったものでして。
You must be very happy, living in this wood, and being glad whenever you like!'	あなたはこの森に住んで、好きなときにうれしくなれて、さぞかし幸せなんでございましょうねえ！」
`Only it is so VERY lonely here!'	「でも、ここはとてもすごくさびしいんです」
Alice said in a melancholy voice;	とアリスはゆううつな声で言いました。
and at the thought of her loneliness two large tears came rolling down her cheeks.	そしてひとりぼっちなのを考えると、おっきな涙が二つ、ほっぺたをつたって流れ落ちました。
`Oh, don't go on like that!'	「あらあら、ちょっとおよしなさいって！」
cried the poor Queen, wringing her hands in despair.	とあわれな女王さまは、困り果てて手をもじもじさせます。
`Consider what a great girl you are.	「自分がどんなにえらい子か、考えてごらんなさいな。
Consider what a long way you've come to-day.	きょう、どれほど遠くまできたか考えてごらんなさいな。
Consider what o'clock it is.	いま何時か考えてごらんなさいな。
Consider anything, only don't cry!'	なんでもいいから考えてごらんなさいな、なんでもいいから、とにかく泣くのはおよしなさいって！」
Alice could not help laughing at this, even in the midst of her tears.	アリスは泣きながらも、これには笑わずにはいられませんでした。
`Can YOU keep from crying by considering things?' she asked.	「陛下は、ものを考えると泣かずにいられるんですか？」
`That's the way it's done,'	「それがやり方なんですよ」
the Queen said with great decision:	と女王さまは、すごく確信をこめて申しました。
`nobody can do two things at once, you know.	「二つのことを同時にできる人はいませんからね。
Let's consider your age to begin with	じゃあまず、あなたの歳から考えてみましょうか
--how old are you?'	――あなた、おいくつ？」
`I'm seven and a half exactly.'	「ちょうど七歳半です」
`You needn't say "exactually,"' the Queen remarked:	「『ちょうど』はなくてよろしい。
`I can believe it without that.	それがなくても、十分に信じられますよ。
Now I'll give YOU something to believe.	さて、じゃああなたに信じられるものをあげましょうか。
I'm just one hundred and one, five months and a day.'	わたくしの年齢は正確に百一歳五ヶ月と一日なんでございますよ」
`I can't believe THAT!'	「それは信じられないわ！」
said Alice.	とアリス。
`Can't you?' the Queen said in a pitying tone.	女王さまは、あわれむような声で言います。
`Try again:	もう一回やってごらんなさいな。
draw a long breath, and shut your eyes.'	はい、まず深呼吸して目を閉じて」
Alice laughed.	アリスは笑いました。
`There's no use trying,' she said:	「やるだけ無駄です。
`one CAN'T believe impossible things.'	ありえないことは、信じろと言われても無理ですもん」
`I daresay you haven't had much practice,' said the Queen.	「言いたくはございませんが、どうも練習が十分でないごようすですわね。
`When I was your age, I always did it for half-an-hour a day.	わたくしがあなたくらいの歳には、毎日三十分必ず練習したものでございますよ。
Why, sometimes I've believed as many as six impossible things before breakfast.	ときには、朝飯前にありえないことを六つも信じたくらい。
There goes the shawl again!'	あら、ショールがまた風に飛ばされた！」
The brooch had come undone as she spoke, and a sudden gust of wind blew the Queen's shawl across a little brook.	そう言う間にブローチがはずれて、突風がふいて、女王さまのショールを小川の向こうに吹き飛ばしました。
The Queen spread out her arms again, and went flying after it, and this time she succeeded in catching it for herself.	女王さまはまたうでをひろげて、ショールを追いかけて飛んでいき、こんどは自分でショールをうまいことつかまえました。
`I've got it!'	「つかまえた！」
she cried in a triumphant tone.	と女王さまは勝ち誇ったように申します。
`Now you shall see me pin it on again, all by myself!'	「さあ見てなさい、こんどは自分一人できちんとピン留めしてみますからね！」
`Then I hope your finger is better now?'	「まあ、そしたら指はもうよくなったんですか？」
Alice said very politely, as she crossed the little brook after the Queen.	とアリスは、女王さまを追いかけて小川を渡りながら礼儀正しく申しました。
`Oh, much better	「ああ、ずっといいみたいですわね。ねええ！」
squeak as she went on.	と女王さまは叫びましたが、声はだんだんキイキイ声になってきます。
`Much be-etter!  Be-etter!  Be-e-e-etter! Be-e-ehh!'	「いいみたいですわねええええ！メエエエエ！」
The last word ended in a long bleat, so like a sheep that Alice quite started.	最後の一言は実に長くのびて、すごくヒツジっぽくて、アリスはすごくびっくりしてしまいました。
She looked at the Queen, who seemed to have suddenly wrapped herself up in wool.	女王さまを見てみると、なにやらいきなりウールにくるまってしまったようです。
Alice rubbed her eyes, and looked again.	アリスは目をこすってもう一度見直しました。
She couldn't make out what had happened at all.	なにが起きたのか、まるっきりわかりませんでした。
Was she in a shop?	これはお店の中にいるのかしら？
And was that really	そしてアレは本当に
--was it really a SHEEP that was sitting on the other side of the counter?	――カウンターの向こうにすわっているアレは、本当にヒツジでしょうか？
Rub as she could, she could make nothing more of it:	いくら目をこすってみても、それ以上のことはまるでわかりません。
she was in a little dark shop, leaning with her elbows on the counter, and opposite to her was an old Sheep, sitting in an arm-chair knitting, and every now and then leaving off to look at her through a great pair of spectacles.	アリスは小さな暗いお店の中にいて、カウンターにひじをついてよりかかっていて、その向かいには歳取ったヒツジが、安楽いすにすわって編み物をしていて、ときどき手をやすめて、おっきなめがねごしにアリスをながめるのです。
`What is it you want to buy?'	「なにを買いたいんだね？」
the Sheep said at last, looking up for a moment from her knitting.	やっとヒツジが、編み物の手をちょっと止めて目をあげながら言いました。
`I don't QUITE know yet,'  Alice said, very gently.	「まだよくはわからないんだけれど。
`I should like to look all round me first, if I might.'	ぐるっと見てまわりたいんですけど、いいですか？」とアリス。
`You may look in front of you, and on both sides, if you like,' said the Sheep:	「自分の前を見るのも、左右を見るのも、お好きなように。
`but you can't look ALL round you	でもぐるっと見るのは無理だよ
--unless you've got eyes at the back of your head.'	――頭のうしろにも目がついてるんでなけりゃね！」とヒツジ。
But these, as it happened, Alice had NOT got:	でも、残念ながらアリスには、そういうものはついていませんでした。
so she contented herself with turning round, looking at the shelves as she came to them.	そこでアリスはふりかえって、それぞれの棚の前にきたときに、それをながめるだけで満足しました。
The shop seemed to be full of all manner of curious things	お店はいろいろ変わったものだらけのようでした
--but the oddest part of it all was, that whenever she looked hard at any shelf, to make out exactly what it had on it, thatparticular shelf was always quite empty:	――でもいちばん変てこだったのは、どのたなも、いっしょうけんめい見つめて何がのっかっているのか調べようとすると、そのたなだけにはまるで何もなくなってしまうということでした。
though the others round it were crowded as full as they could hold.	そのまわりのたなは、思いっきりいっぱい、のるだけ詰めこまれているのに。
`Things flow about so here!'	「ここじゃ何もかも、まるでじっとしてないのね！」
she said at last in a plaintive tone,	アリスはついに、憤然と申しました。
after she had spent a minute or so in vainly pursuing a large bright thing, that looked sometimes like a doll andsometimes like a work-box, and was always in the shelf next above the one she was looking at.	一分かそこら、ときに人形みたいに見えて、特に道具箱みたいに見える、おっきな明るい色の物体を追いかけようとしていたのですが、それはいつも、アリスが見ている一つ上のたなにあるのです。
`And this one is the most provoking of all	「なかでもこれはいちばん頭にくるわ
--but I'll tell you what--'	――でも、そうだ、こうすればいいんだ――」
she added, as a sudden thought struck her,	と急に思いついてアリスはつけ加えました。
`I'll follow it up to the very top shelf of all.	「いちばんてっぺんのたなまで、この調子でおっかけてけばいいのよ。
It'll puzzle it to go through the ceiling, I expect!'	さすがに天井を通り抜けるのはまごつくはずだわよね！」
But even this plan failed:	でもこの計画でさえ失敗してしまいました。
the `thing' went through the ceiling as quietly as possible,	その「物体」は、思いっきり静かに天井を通り抜けてしまったのです。
as if it were quite used to it.	もう何度もやりつけている、とでもいわんばかりに。
`Are you a child or a teetotum?'	「あんたは子どもか、それともコマかね？」
the Sheep said, as she took up another pair of needles.	とヒツジは、編み針をさらに一組み手にとりました。
`You'll make me giddy soon, if you go on turning round like that.'	「そんな具合にくるくる回ってたら、そのうちこっちの目までまわってしまうよ」
She was now working with fourteen pairs at once,	いまやヒツジは、編み針を十四組同時に使っています。
and Alice couldn't help looking at her in great astonishment.	アリスは感心しきって、思わずヒツジをまじまじと見つめてしまいました。
`How CAN she knit with so many?'	「あんなにいっぱいで、どうして編めるんだろう」
the puzzled child thought to herself.	と不思議に思った子どもは考えます。
`She gets more and more like a porcupine every minute!'	「しかも一分ごとにどんどん増えていって、もうヤマアラシみたい！」
`Can you row?'	「ボートはこげる？」
the Sheep asked, handing her a pair of knitting- needles as she spoke.	とヒツジは、編み針を一組こちらに手渡しながらききました。
`Yes, a little	「ええちょっとなら
--but not on land	――でも地面の上じゃなくて
--and not with needles--'	――それと編み針でこぐのも――」
Alice was beginning to say, when suddenly the needles turned into oars in her hands, and she found they were in a little boat, gliding along between banks:	と言いかけたとき、編み針が手の中でオールに変わり、気がつくと二人は小さなボートに乗って、岸辺の間をただよっているのでした。
so there was nothing for it but to do her best.	というわけで、アリスとしては精一杯にこぐしかありませんでした。
`Feather!'	「羽根（フェザー）！」
cried the Sheep, as she took up another pair of needles.	とヒツジは、またもや編み針を追加しながら叫びます。
This didn't sound like a remark that needed any answer, so Alice said nothing, but pulled away.	これは返事が必要なせりふには聞こえませんでしたので、アリスはなにも言わずに船を出しました。
There was something very queer about the water, she thought,	この水って、なんかすごく変だわ、と思いました。
as every now and then the oars got fast in it, and would hardly come out again.	というのも、しょっちゅうオールがつかえて、ほとんど出てこなくなってばかりいるのです。
`Feather!	「羽根（フェザー）！
Feather!'	羽根（フェザー）！
`You'll be catching a crab directly.'	その調子だと、そのうちもろにニをつかまえちゃうよ」
`A dear little crab!' thought Alice.	「カニなんて、かわいい！
`I should like that.'	ぜひつかまえたいな」とアリスは思いました。
`Didn't you hear me say "Feather"?'	「羽根（フェザー）って言ったのが聞こえなかったのかい？」
the Sheep cried angrily, taking up quite a bunch of needles.	とヒツジは怒って、編み針をさらに大量に増やしました。
`Indeed I did,' said Alice:	「聞こえましたと。
`you've said it very often	ずいぶん何度もおっしゃったし
--and very loud.	――それにとっても大声で。
Please, where ARE the crabs?'	ねえ、そのカニって、どこにいるんですか？」
`In the water, of course!'	「水の中に決まってるでしょうが！：
said the Sheep, sticking some of the needles into her hair, as her hands were full.	とヒツジは、手がいっぱいだったもので髪の毛に編み針を刺しています。
`Feather, I say!'	「だから羽根（フェザー）って言ってるのに！」
`WHY do you say "feather" so often?' Alice asked at last, rather vexed.	アリスはちょっとムッとしました。
I'm not a bird!'	わたし、鳥じゃありません！」
`You are,' said the Sheet:	「鳥だよ。
`you're a little goose.'	それもちっちゃなガチョウ」
This offended Alice a little, so there was no more conversation for a minute or two, while the boat glided gently on, sometimes among beds of weeds (which made the oars stick fast in the water, worse then ever), and sometimes under trees, but always with the same tall river-banks frowning over their heads.	これでアリスはちょっと腹が立ったのでしばらくは会話がありませんでしたが、その間にもボートはゆっくりとただよい、ときどき水草の茂みの中（こうなると、オールは水の中でびくともしなくなり、いつにも増してひどいことになります）、そして時には樹の下を通りますが、いつでも頭上には、同じ背の高い川岸がそびえているのでした。
`Oh, please!	「まあお願い！
There are some scented rushes!'	トウシンソウが咲いてるわ！」
Alice cried in a sudden transport of delight.	とアリスは、いきなり喜びにあふれて叫びました。
`There really are	「ホントにトウシンソウなんだ
--and SUCH beauties!'	――それも、すっごいきれい！」
`You needn't say "please" to ME about `em'	「その件でわたしに『お願い』されたって知りませんよ」
the Sheep said, without looking up from her knitting:	とヒツジは編み物から目もあげません。
`I didn't put `em there, and I'm not going to take `em away.'	「わたしが植えたもんじゃないし、それをどかす気もありませんからね」
`No, but I meant	「ええ、そうだけど、つまり
--please, may we wait and pick some?' Alice pleaded.	――お願いですから、ちょっととまって少しつんでもいいですか？
`If you don't mind stopping the boat for a minute.'	ボートをしばらく止めましょうよ」とアリスはお願いします。
`How am _I_ to stop it?'	「このわたしにどうやって止めろと？」
said the Sheep.	と羊。
`If you leave off rowing, it'll stop of itself.'	「あんたがこぐのをやめたら、勝手に止まりますよ」
So the boat was left to drift down the stream as it would, till it glided gently in among the waving rushes.	というわけで、ボートはそのまま流れをただようままにほうっておかれ、やがてゆらゆらと、風にそよぐトウシンソウのしげみに入り込んでいきました。
And then the little sleeves were carefully rolled up, and the little arms were plunged in elbow-deep to get the rushes a good long way down before breaking them off	そして小さなそでが注意深くまくりあげられて、小さな腕がひじまでしげみに差しこまれて、トウシンソウをなるべく根っこ近くで折り取ろうとするのでした
--and for a while Alice forgot all about the Sheep and the knitting, as she bent over the side of the boat, with just the ends of her tangled hair dipping into the water	――そしてしばらくアリスは、ヒツジのことも編み物のこともすっかり忘れて、ボートのふちから身を乗りだして、もつれた髪の先だけが水にふれています
--while with bright eager eyes she caught at one bunch after another of the darling scented rushes.	――そして目を熱心に輝かせながら、一束、また一束と、愛らしくかぐわしいトウシンソウをつんでゆくのでした。
`I only hope the boat won't tipple over!' she said to herself.	「ボートがひっくりかえらないといいんだけど！
Oh, WHAT a lovely one!	あら、あそこのがすごくきれい！
Only I couldn't quite reach it.'	でも、ちょっと手が届かない」とアリスは考えます。
`And it certainly DID seem a little provoking	そして確かに、それはちょっと頭にくることではありました
(`almost as if it happened on purpose,' she thought)	（「まるでわざとやってるみたい」とアリスは思いました）。
that, though she managed to pick plenty of beautiful rushes as the boat glided by, there was always a more lovely one that she couldn't reach.	ボートがただようにつれて、きれいなトウシンソウはいっぱいつんだのですが、でも手の届かないところに、いつももっときれいなやつがあるのです。
`The prettiest are always further!'	「いちばんきれいなのが、いつもちょっと遠くにあるのね！」
she said at last, with a sigh at the obstinacy of the rushes in growing so far off,	とアリスは、とうとうあまりに遠くに咲いているトウシンソウの頑固さにため息をついて申しました。
as, with flushed cheeks and dripping hair and hands, she scrambled back into her place, and began to arrange her new-found treasures.	ほっぺたを赤くして、髪と手からは水をポタポタたらしながら、アリスはまたもとの場所に戻ると、見つけたばかりの宝物をならべはじめました。
What mattered it to her just than that the rushes had begun to fade, and to lose all their scent and beauty, from the very moment that she picked them?	そのときには、つんだ瞬間からトウシンソウがしおれだし、香りも美しさもなくしつつあったなんてことは、アリスにはまるで気にもなりませんでした。
Even real scented rushes, you know, last only a very little while	本物のトウシンソウだって、ごく短時間しかもたないのです
--and these, being dream-rushes, melted away almost like snow, as they lay in heaps at her feet	――そしてこれは、夢のトウシンソウだったのですから、アリスの足もとで束になって転がるうちに、ほとんど雪みたいにとけてしまうのです
--but Alice hardly noticed this,	――でも、アリスはほとんど気がつきもしません。
there were so many other curious things to think about.	ほかにいろいろ不思議なことで頭がいっぱいだったのです。
They hadn't gone much farther before the blade of one of the oars got fast in the water and WOULDN'T come out again	ちょっと先に進んだとたん、オールが水の中でつっかえて、どうしても出てこようとしません
(so Alice explained it afterwards),	（とアリスは後になって説明いたしました）。
and the consequence was that the handle of it caught her under the chin, and, in spite of a series of little shrieks of `Oh, oh, oh!' from poor Alice, it swept her straight off the seat, and down among the heap of rushes.	その結果として、オールの握りがアリスのあごにあたって、そしてかわいそうなアリスが何度か「あらら！」と叫んでも、そのままアリスは座席から投げ出されて、トウシンソウの山に埋もれてしまいました。
However, she wasn't hurt, and was soon up again:	でも、けがはなくて、アリスもすぐに起きあがりました。
the Sheep went on with her knitting all the while,	ヒツジはその間、ずっと編み物を続けています。
just as if nothing had happened.	なにごとも起きなかったかのように。
`That was a nice crab you caught!'	「なかなかたいそうなカニをつかまえたねえ！」
she remarked, as Alice got back into her place, very much relieved to find herself still in the boat.	もとの場所にもどって、自分がボートから投げ出されなくてほっとしているアリスに向かって、ヒツジは申しました。
`Was it?	「あらそうでしたか？
I didn't see it,'	あたしには見えませんでしたけど」
Said Alice, peeping cautiously over the side of the boat into the dark water.	とアリスは、おそるおそるボートのふちから暗い水の中をのぞきこみました。
`I wish it hadn't let go	「だったらオールをはなすんじゃなかったわ
--I should so like to see a little crab to take home with me!'	――うちに持って帰れるような、ちっちゃなカニだったらよかったな！」
But the Sheep only laughed scornfully, and went on with her knitting.	でもヒツジは、バカにした感じでせせら笑うと、編み物を続けました。
`Are there many crabs here?'	「ここらへん、カニは多いんですか？」
said Alice.	とアリス。
`Crabs, and all sorts of things,' said the Sheep:	「カニとか、いろんなものがね。
`plenty of choice,	もう選ぶものならたっぷりと。
only make up your mind.	だから腹を決めなさいな。
Now, what DO you want to buy?'	さあ、いったいなにが買いたいね？」
`To buy!'	「買いたいって！」
Alice echoed in a tone that was half astonished and half frightened	とアリスは、半分おどろいて、半分こわがって声をあげます
--for the oars, and the boat, and the river, had vanished all in a moment, and she was back again in the little dark shop.	――というのもオールとボートと川は、みんないっしゅんで消え失せて、またあの小さな暗い店の中にいたからでした。
`I should like to buy an egg, please,' she said timidly.	「じゃあ、たまごをくださいな。
`How do you sell them?'	どういう売り方なんですか？」とアリスはおずおずとたずねます。
`Fivepence farthing for one--Twopence for two,'	「一つは五ペンス硬貨一つ――二つなら二ペンス」
the Sheep replied.	とヒツジは答えます。
`Then two are cheaper than one?'	「じゃあ、一つより二つのほうが安いの？」
Alice said in a surprised tone, taking out her purse.	アリスはお財布を出しながらもびっくりして言いました。
`Only you MUST eat them both, if you buy two,'	「ただし、二つ買ったら、ぜったいに両方食べなきゃダメなんだよ」
said the Sheep.	とヒツジ。
`Then I'll have ONE, please,'	「それなら、一つくださいな」
said Alice, as she put the money down on the counter.	とアリスは、カウンターにお金をおきました。
For she thought to herself, `They mightn't be at all nice, you know.'	「だって、ぜんぜんおいしくないかもしれないでしょ」
The Sheep took the money, and put it away in a box:	ヒツジはお金を受け取ると、箱にしまいました。
then she said	それからこう言いました。
`I never put things into people's hands	「あたしはぜったいに物を手渡さないんですよ
--that would never do	――それはぜったいダメ
--you must get it for yourself.'	――あんたが自分でとらないと」
And so saying, she went off to the other end of the shop, and set the egg upright on a shelf.	そういいながら、ヒツジは店の反対側にまで行って、たまごを棚にたてました。
`I wonder WHY it wouldn't do?'	「どうしてそれがダメなんだろう」
thought Alice, as she groped her way among the tables and chairs,	と思いながら、アリスはテーブルや椅子の間を、苦労しながらかきわけて行きました。
for the shop was very dark towards the end.	店は奥のほうにいくほど、すごく暗くなっていったのです。
`The egg seems to get further away the more I walk towards it.	「あのたまご、向かっていけばいくほど遠くにいっちゃうみたい。
Let me see, is this a chair?	えーと、これって椅子？
Why, it's got branches, I declare!	あら、枝がついてるじゃないの！
How very odd to find trees growing here!	こんなところに木が生えてるなんて、変なの！
And actually here's a little brook!	それにこんなところに小川まで！
Well, this is the very queerest shop I ever saw!'	まあこんな変なお店って、いままで見たこともないわ！」
So she went on,	そしてアリスは先へ進みました。
wondering more and more at every step, as everything turned into a tree the moment she came up to it,	でも、何もかも近くによったとたんに木に変わってしまうので、どんどん不思議になってきました。
and she quite expected the egg to do the same.	だから、たまごも近づくと木になるんだろうと思いこんでいました。
CHAPTER VI    Humpty  Dumpty	第 6 章　ハンプティ・ダンプティ
However, the egg only got larger and larger, and more and more human:	でも、たまごはどんどん大きくなるばかりで、どんどん人間じみてきました。
when she had come within a few yards of it, she saw that it had eyes and a nose and mouth;	あと数メートルのところまでくると、そのたまごには目も鼻も口もついているのがわかります。
and when she had come close to it, she saw clearly that it was HUMPTY DUMPTY himself.	そして間近にきてみると、それがまさに他ならぬハンプティ・ダンプティだというのがはっきりわかりました。
`It can't be anybody else!' she said to herself.	「ほかに考えられないわ！
`I'm as certain of it, as if his name were written all over his face.'	顔中にハンプティ・ダンプティの名前が書いてあるくらいはっきりわかる」とアリスはつぶやきました。
It might have been written a hundred times, easily, on that enormous face.	それはそれは巨大な顔だったもので、百回書いてもまだ余ったでしょう。
Humpty Dumpty was sitting with his legs crossed, like a Turk, on the top of a high wall	ハンプティ・ダンプティは高い壁のてっぺんに、トルコ人みたいにあぐらをかいてすわっていました
--such a narrow one that Alice quite wondered how he could keep his balance	――それもすごく薄い壁で、どうやってバランスをとっているのか、アリスは不思議でたまりません
--and, as his eyes were steadily fixed in the opposite direction, and he didn't take the least notice of her, she thought he must be a stuffed figure after all.	――そして目はしっかりとあさっての方向に固定されていて、こっちのほうをまるで見ようともしないので、実はぬいぐるみなんだろうとアリスは思いました。
`And how exactly like an egg he is!'	「それにしても、ほんとにたまごそっくりよねぇ！」
she said aloud, standing with her hands ready to catch him,	とアリスは声に出していいながら、腕を広げてかれをキャッチしようとしていました。
for she was every moment expecting him to fall.	いまにも落ちてくるものと確信していたからです。
`It's VERY provoking,' Humpty Dumpty said after a long silence,	ハンプティ・ダンプティは、ながいこと何も言いませんでした。
looking away from Alice as he spoke,	そして、口を開いたときには、アリスのほうを見ないようにしています。
`to be called an egg--VERY!'	「たまご呼ばわりされるとは、実に不愉快千万――実に！」
`I said you LOOKED like an egg, Sir,'	「たまごそっくりに見えるって申し上げたんです」
Alice gently explained.	アリスはていねいに説明しました。
`And some eggs are very pretty, you know'	「それに、世の中にはすごくきれいなたまごもあるじゃないですか」
she added, hoping to turn her remark into a sort of a compliment.	とつけくわえて、なんとか自分のせりふをほめことばに仕立てようとしてみます。
`Some people,'	「世の中には」
said Humpty Dumpty, looking away from her as usual,	とハンプティ・ダンプティは、さっきと同じく目をそらしています。
