and the chopping waves broke her course, while it became very difficult to stand on deck.	たたきつける波で進路は乱れ、とても甲板に立っていられる状態ではなかった。
At daybreak the wind began to blow hard again,	夜が明けると、また風が強くなった。
and the heavens seemed to predict a gale.	空を見上げると、これから強風が吹くように思われた。
The barometer announced a speedy change, the mercury rising and falling capriciously.	気圧計はすばやく変化し、水銀が気まぐれに上下した。
The sea also, in the southeast, raised long surges which indicated a tempest.	南東方向では、大嵐を予感させる長いうねりが起きていた。
The sun had set the evening before in a red mist, in the midst of the phosphorescent scintillations of the ocean.	前には夕方になると太陽は赤い霧の中にあり、リン光のように海の中ほどをきらめかせていたのだ。
John Bunsby examined the threatening aspect of the heavens, muttering indistinctly between his teeth.	ジョン・バンスビーは空の荒れ具合を調べ、口の中でぶつぶつつぶやいた。
At last he said in a low voice to Mr. Fogg,	そしてフォッグ氏に、低い声で言った。
"Shall I speak out to your honor?"	「お話ししてもよろしいでしょうか？」
"Of course."	「どうぞ。」
"Well,	「では。
we are going to have a squall."	突風が来ます。」
"Is the wind north or south?"	「風は北からですか、南からですか。」
asked Mr. Fogg quietly.	フォッグ氏は静かに尋ねた。
"South.	「南からです。
Look!	見てください！
A typhoon is coming up."	台風が来ています。」
"Glad it's a typhoon from the south, for it will carry us forward."	「南からの台風なら、私たちを前に運んでくれますね。」
"Oh, if you take it that way,"	「ああ、そう思うのであれば、」
said John Bunsby,	ジョン・バンスビーは言った。
"I've nothing more to say."	「何も言うことはありません。」
John Bunsby's suspicions were confirmed.	ジョン・バンスビーの疑いは正しかった。
At a less advanced season of the year the typhoon, according to a famous meteorologist, would have passed away like a luminous cascade of electric flame;	もっと早い季節なら、台風は――これはある有名な気象学者の説である――電気の炎で明るい滝のような状況となるが、
but in the winter equinox it was to be feared that it would burst upon them with great violence.	秋分のころになるとすさまじい破壊力をもたらすだろうと恐れられていた。
The pilot took his precautions in advance.	船長は前もって用心した。
He reefed all sail, the pole-masts were dispensed with;	あらゆる帆を巻かせ、マストはすべて抜き取られた。
all hands went forward to the bows.	人間はすべて前に集められた。
A single triangular sail, of strong canvas, was hoisted as a storm-jib,	ただ一枚、強靱《きょうじん》な布でできた三角帆だけがストームジブとして取り付けられた。
so as to hold the wind from behind.	これは後ろから来る風を受けるためだ。
Then they waited.	それから彼らは待った。
John Bunsby had requested his passengers to go below;	ジョン・バンスビーは、乗客に下へ行くよう頼んだ。
but this imprisonment in so narrow a space, with little air, and the boat bouncing in the gale, was far from pleasant.	しかし、狭い空間に閉じこめられ、空気も悪く、船は強風でゆれるという状況は決して心地よいとは言えなかった。
Neither Mr. Fogg, Fix, nor Aouda consented to leave the deck.	フォッグ氏もフィックスも、アウダでさえも、甲板を去ろうとはしなかった。
The storm of rain and wind descended upon them towards eight o'clock.	暴風雨は八時頃に船をおそった。
With but its bit of sail, the Tankadere was lifted like a feather by a wind,	小さな帆をひとつつけているだけなのに、タンカディア号は羽根のように風にもてあそばれた。
an idea of whose violence can scarcely be given.	そのすさまじさは何と言っていいか分からなかった。
To compare her speed to four times that of a locomotive going on full steam would be below the truth.	その風速は全速力で走る機関車の四倍、といっても足りなかったろう。
The boat scudded thus northward during the whole day, borne on by monstrous waves,	船はこの日一日、巨大な波に乗って北へと運ばれていった。
preserving always, fortunately, a speed equal to theirs.	幸い、波の速度に遅れることはなかった。
Twenty times she seemed almost to be submerged by these mountains of water which rose behind her,	二十回ほど、船は後ろに起こった水の山に飲み込まれそうに見えた。
but the adroit management of the pilot saved her.	しかし、船長の巧みな操作に救われていた。
The passengers were often bathed in spray, but they submitted to it philosophically.	乗客にたびたびしぶきがかかったが、彼らはこの状況を冷静に耐えていた。
Fix cursed it,	フィックスは悪態をついていた。
but Aouda, with her eyes fastened upon her protector, whose coolness amazed her, showed herself worthy of him, and bravely weathered the storm.	アウダは自分を守ってくれている人を見つめ、フォッグ氏が冷静でいることに驚いてはいたものの、フォッグ氏も感心するほどに、勇敢に嵐に耐えていた。
As for Phileas Fogg, it seemed just as if the typhoon were a part of his program.	フィリアス・フォッグはというと、台風が自分の計画に組み込まれていたみたいに平然としていた。
Up to this time the Tankadere had always held her course to the north;	この時まで、タンカディア号は常に北へと進行し続けていた。
but towards evening the wind, veering three quarters, bore down from the northwest.	だが、夕方ごろになって、風が四分の三だけ方向を変えて、北西から吹きつけるようになった。
The boat, now lying in the trough of the waves, shook and rolled terribly.	船は波の谷間に入り、縦横に揺さぶられていた。
The sea struck her with fearful violence.	海はすさまじいまでの激しさで船を襲った。
At night the tempest increased in violence.	夜になると、嵐の威力はますます激しくなった。
John Bunsby saw the approach of darkness and the rising of the storm with dark misgivings.	ジョン・バンスビーは、辺りが闇に包まれ、嵐がやってきたことを心配し、表情がくもった。
He thought awhile, and then asked his crew if it was not time to slacken speed.	彼はしばらく考え、乗員に速度をゆるめるときではないかと尋ねた。
After a consultation he approached Mr. Fogg, and said,	その後で、フォッグ氏に近づいていった。
"I think, your honor, that we should do well to make for one of the ports on the coast."	「だんな、どこか沿岸の港に行った方がいいと思うんですが。」
"I think so too."	「私もそう考えていました。」
"Ah!"	「ああ！」
said the pilot.	船長は行った。
"But which one?"	「ですが、どこへ行けばいいですかね？」
"I know of but one,"	「ひとつしか知りません。」
returned Mr. Fogg tranquilly.	フォッグ氏は静かに答えた。
"And that is -"	「それはいったい―。」
"Shanghai."	「シャンハイ。」
The pilot, at first, did not seem to comprehend.	船長は最初はよく分かっていないみたいだった。
He could scarcely realize so much determination and tenacity.	その言葉にひそむ決意と頑固さをほとんど理解できなかった。
Then he cried,	それから彼は叫んだ。
"Well - yes!	「ああ――その通りだ！
Your honor is right.	だんなのおっしゃるとおりだ。
To Shanghai!"	シャンハイへ行くぞ！」
So the Tankadere kept steadily on her northward track.	そしてタンカディア号は北への進路をとり続けた。
The night was really terrible.	その夜は本当に恐ろしかった。
It would be a miracle if the craft did not founder.	船が沈没しなかったのは奇跡といえるだろう。
Twice it would have been all over with her if the crew had not been constantly on the watch.	乗員が絶えず警戒していなかったなら、二回は沈没していただろう。
Aouda was exhausted, but did not utter a complaint.	アウダは疲れ切ってはいたが、何一つ不平を言わなかった。
More than once Mr. Fogg rushed to protect her from the violence of the waves.	一度ならずフォッグ氏は、彼女を暴れまわる波から守ろうとかけよった。
Day reappeared.	夜が明けた。
The tempest still raged with undiminished fury, but the wind now returned to the southeast.	嵐は依然として猛威を振るっていたけれども、風はまた東南から吹き出していた。
It was a favorable change,	そのことはいい変化だった。
and the Tankadere again bounded forward on this mountainous sea,	タンカディア号は再び荒れ模様の海を前に進んでいった。
though the waves crossed each other,	しかし、波どうしが重なり、船に衝撃を与えていた。
and imparted shocks and countershocks which would have crushed a craft less solidly built.	船が丈夫でなかったら、ひとたまりもなくつぶれてしまっていただろう。
From time to time the coast was visible through the broken mist, but no vessel was in sight.	ときどき海岸が霧の晴れ間から見えていたが、船はまったく見えなかった。
The Tankadere was alone upon the sea.	タンカディア号は、ただ一隻海に出ていたのだ。
There were some signs of a calm at noon,	正午になると天候は凪いできた。
and these became more distinct as the sun descended towards the horizon.	太陽が地平線の下に落ちるころにははっきりと凪いでいた。
The tempest had been as brief as terrific.	嵐は来たときと同じくすばやく去っていった。
The passengers, thoroughly exhausted, could now eat a little, and take some repose.	乗客は完全に疲れ切っていたが、ようやく一息つけるようになり、少し休むことができた。
The night was comparatively quiet.	夜は比較的静かだった。
Some of the sails were again hoisted, and the speed of the boat was very good.	帆が何枚か上げられ、船の速度が非常に速くなった。
The next morning at dawn they saw the coast, and John Bunsby was able to assert that they were not one hundred miles from Shanghai.	翌朝夜明けごろに海岸が見え、ジョン・バンスビーはシャンハイまであと百マイルもないだろうと断言した。
A hundred miles, and only one day to cross them!	今日中に百マイル進まなければいけないのだ！
That very evening Mr. Fogg was due at Shanghai,	まさに今夜、フォッグ氏はシャンハイに着く予定にしていた。
if he did not wish to miss the steamer to Yokohama.	ヨコハマ行きの船に乗り遅れたくなかったからだ。
Had there been no storm, during which several hours were lost, they would be at this moment within thirty miles of their destination.	だが、嵐によって時間を無駄にしなかったら、一行は目的地まで三十マイル以内の地点にいたはずだったのだ。
The wind grew decidedly calmer, and happily the sea fell with it.	風は明らかに穏やかなものになり、幸運にも海も凪いできた。
All sails were now hoisted, and at noon the Tankadere was within forty-five miles of Shanghai.	すべての帆が上げられ、正午にはタンカディア号はシャンハイまで四十五マイルの地点に進んでいた。
All on board feared that it could not be done, and every one - Phileas Fogg, no doubt, excepted - felt his heart beat with impatience.	船上の誰もが時間内にシャンハイに着けなくなることを恐れ、そしてみんな――フィリアス・フォッグは別だった――焦りで心臓がどきどきしていた。
The boat must keep up an average of nine miles an hour, and the wind was becoming calmer every moment!	船はずっと平均時速九マイルで行かなければならないのに、時が経つにつれて風がなくなってきていた。
It was a capricious breeze, coming from the coast, and after it passed the sea became smooth.	気まぐれに微風が海岸側から吹いてきて、その後また海が穏やかになった。
Still, the Tankadere was so light,	それでも、タンカディア号は順調に進んでいた。
and her fine sails caught the fickle zephyrs so well, that, with the aid of the current,	帆は気まぐれな西風をうまく捉え、海流の助けも借りていた。
John Bunsby found himself at six o'clock not more than ten miles from the mouth of Shanghai River.	六時にはジョン・バンスビーはシャンハイの河口から十マイルと離れてはいないことを見いだした。
Shanghai itself is situated at least twelve miles up the stream.	だが、シャンハイの街は河口よりも少なくとも十二マイル上流に位置しているのだ。
At seven they were still three miles from Shanghai.	七時、船はまだシャンハイから三マイル離れていた。
The pilot swore an angry oath;	船長は怒ってののしった。
the reward of two hundred pounds was evidently on the point of escaping him.	二百ポンドの報酬が、その手からすり抜けようとしていた。
He looked at Mr. Fogg.	彼はフォッグ氏を見た。
Mr. Fogg was perfectly tranquil,	フォッグ氏はとても冷静だった。
yet his whole fortune was at this moment at stake.	それでも、自身の全財産はまさに危機を迎えていた。
At this moment, also, a long black funnel, crowned with wreaths of smoke, appeared on the edge of the waters.	そのとき、長く黒い煙突――その口からもくもくと煙が出ていた――が水平線上に現れた。
It was the American steamer, leaving for Yokohama at the appointed time.	定刻にヨコハマへ向けて出発したアメリカ船だった。
"Confound her!"	「もうダメだ！」
cried John Bunsby, pushing back the rudder with a desperate jerk.	船長は叫び、やけっぱちになって舵を押し戻した。
"Signal her!"	「船に信号。」
said Phileas Fogg quietly.	フィリアス・フォッグが静かにいった。
A small brass cannon stood on the forward deck of the Tankadere for making signals in the fogs.	小さな真鍮《しんちゅう》の大砲が、霧の中で信号を送るためにタンカディア号の前方に据え付けられた。
It was loaded to the muzzle, but just as the pilot was about to apply a red-hot coal to the touchhole, Mr. Fogg said, "Hoist your flag!"	砲口に弾を込め、船長が赤く焼けた石炭を火門に入れようとしたとき、フォッグ氏は「旗を揚げてくれ。」と言った。
The flag was run up at half-mast,	旗は半旗で揚げられた。
and, this being the signal of distress,	これは遭難信号を意味していた。
it was hoped that the American steamer, perceiving it, would change her course a little, so as to help the pilot boat.	アメリカ船がこれを見て、船を助けるためにその針路を変えてくれるだろうと考えたのだ。
"Fire!"	「撃て。」
said Mr. Fogg.	フォッグ氏が言った。
And the booming of the little cannon resounded in the air.	大砲の音が大気中に響き渡った。
Chapter 22	..第二十二章：
In Which Passepartout Finds Out That, Even at the Antipodes, It Is Convenient to Have Some Money in One's Pocket	パスパルトゥーが、地球の反対側であってもポケットにお金がある方が便利であることを発見すること
The Carnatic, setting sail from Hong Kong at half-past six on the 7th of November, directed her course at full steam towards Japan.	カルナティック号は、十一月七日午後六時半にホンコンを出航し、全速力でニッポンへと向かった。
She carried a large cargo and a well-filled cabin of passengers.	船にはたくさん荷物が積み込まれていて、客室には乗客を満載していた。
Two state-rooms in the rear were, however, unoccupied	しかしながら、船尾にある二つの部屋だけは空いていた。
- those which had been engaged by Phileas Fogg.	フィリアス・フォッグが予約した部屋であった。
The next day a passenger with a half-stupefied eye, staggering gait and disordered hair, was seen to emerge from the second cabin, and to totter to a seat on deck.	その翌日、酔っぱらったような目をして、乱れた髪のままふらふらと二等船室から現れて、へたり込んでいる乗客がいた。
It was Passepartout.	それはパスパルトゥーであった。
What had happened to him was as follows.	パスパルトゥーの身には以下のことが起こっていた。
Shortly after Fix left the opium den, two waiters had lifted the unconscious Passepartout, and had carried him to the bed reserved for the smokers.	フィックスがアヘン窟《くつ》を出るとすぐに、二人の従業員が気を失ったパスパルトゥーを持ち上げて、煙を吸う人のために用意されたベッドへ運んだ。
Three hours later, pursued even in his dreams by a fixed idea, the poor fellow awoke, and struggled against the stupefying influence of the narcotic.	三時間後、夢の中でもある固定観念にとりつかれたこのかわいそうな従者は目を覚まし、麻薬による酔いと戦っていた。
The thought of a duty unfulfilled shook off his torpor, and he hurried from the abode of drunkenness.	職務を果たしていないという考えがパスパルトゥーを現実に引き戻し、あわててアヘン窟《くつ》を飛び出した。
Staggering and holding himself up by keeping against the walls, falling down and creeping up again, and irresistibly impelled by a kind of instinct, he kept crying out,	パスパルトゥーの足はふらつき、壁にもたれてやっと体を保ち、そして崩れ落ち、また立ち上がり、そんな状態ではあったが、ある種の本能に導かれて、こう叫びながら歩き続けた。
"The Carnatic!	「カルナティック号！
the Carnatic!"	カルナティック号！」
The steamer lay puffing alongside the quay, on the point of starting.	汽船は波止場に止まっていて、今にも出発しようとしていた。
Passepartout had but few steps to go;	パスパルトゥーはもうそんなに歩く必要はなかった。
and, rushing upon the plank, he crossed it, and fell unconscious on the deck,	歩み板にかけより、登り切り、甲板で気を失った。
just as the Carnatic was moving off.	ちょうどそのときカルナティック号が動き出した。
Several sailors, who were evidently accustomed to this sort of scene, carried the poor Frenchman down into the second cabin,	船員はこういうことに慣れていたから、かわいそうなフランス人を二等船室に降ろした。
and Passepartout did not wake until they were one hundred and fifty miles away from China.	パスパルトゥーは寝たままでシナを離れ、百五十マイルほどの距離をそのままで過ごした。
Thus he found himself the next morning on the deck of the Carnatic,	そういうわけで、翌朝になってパスパルトゥーは、自分がカルナティック号の甲板にいるということを発見したのである。
and eagerly inhaling the exhilarating sea breeze.	そして熱心に、海に吹く爽快なそよ風を吸いこんだ。
The pure air sobered him.	きれいな空気で酔いがさめた。
He began to collect his sense,	パスパルトゥーは夕べの記憶をたどっていった。
which he found a difficult task, but at last he recalled the events of the evening before, Fix's revelation, and the opium house.	大変な苦労をした後で、夕方ごろの出来事、つまり、フィックスの打ち明け話とアヘン窟《くつ》でのことを思いだした。
"It is evident",	「明らかに、」
he said to himself,	パスパルトゥーは自分に言い聞かせた。
"that I have been abominably drunk!	「俺はひどく酔ってしまったな！
What will Mr. Fogg say?	フォッグ様になんて言おう？
At least I have not missed the steamer,	まあ、船には乗り遅れなかった。
which is the most important thing."	それが一番大事なことだ。」
Then, as Fix occurred to him:	それから、フィックスの言ったことを考えた。
"As for that rascal, I hope we are well rid of him,	「あの野郎は追っ払ってしまえただろう。
and that he has not dared, as he proposed, to follow us on board the Carnatic.	あんなことを持ちかけておいて、カルナティック号にまではついてくることはできまい。
A detective on the track of Mr. Fogg,	フォッグさんを探偵がつけてくる！
accused of robbing the Bank of England!	しかも、イングランド銀行で強盗したなんて！
Pshaw! Mr. Fogg is no more a robber than I am a murderer."	フォッグさんが強盗なら、俺はさしずめ人殺しなんだろうよ！」
Should he divulge Fix's real errand to his master?	フィックスの話を主人に話すべきだろうか？
Would it do to tell the part the detective was playing?	探偵がやっていることを主人に言うべきであろうか？
Would it not be better to wait until Mr. Fogg reached London again, and then impart to him that an agent of the metropolitan police had been following him round the world, and have a good laugh over it?	それとも、フォッグさんが再びロンドンに入るまで待って、ロンドン警視庁の探偵が、世界一周をしているご主人様の後をつけてきたんですよと打ち明けて、笑い事にした方がいいだろうか？
No doubt, at least, it was worth considering.	それだけは考えておかねばなるまい。
The first thing to do was to find Mr. Fogg, and apologize for his singular behavior.	とにかく今は、まずフォッグ様を見つけて、弁解のしようもない不始末をお詫びせねばなるまい。
Passepartout got up and proceeded, as well as he could with the rolling of the steamer, to the afterdeck.	パスパルトゥーは起きあがり、汽船がうねりのせいでゆれているのに邪魔されながらも、ようやく船尾にたどり着いた。
He saw no one who resembled either his master or Aouda.	パスパルトゥーは主人やアウダに似ている人を見つけられなかった。
"Good!"	「そうだ！」
muttered he;	パスパルトゥーはつぶやいた。
"Aouda has not gotten up yet,	「アウダさんはまだ起きていないんだ。
and Mr. Fogg has probably found some partners at whist."	ご主人様はきっと、ホイストの相手を見つけているに違いない。」
He descended to the saloon.	そこでサロンに降りていった。
Mr. Fogg was not there.	フォッグ氏はそこにいなかった。
Passepartout had only, however, to ask the purser the number of his master's stateroom.	こうなるとパスパルトゥーには、パーサーに主人の部屋番号を聞くしかなかった。
The purser replied that he did not know any passenger by the name of Fogg.	パーサーは、フォッグという名の乗客は知らないと答えた。
"I beg your pardon,"	「くどいようですが、」
said Passepartout persistently.	パスパルトゥーは食い下がった。
"He is a tall gentleman, quiet and not very talkative,	「その人は背が高い紳士で、落ち着いた、無口な人なんです。
and has with him a young lady -"	若いご婦人を連れているはず―。」
"There is no young lady on board,"	「若いご婦人のお客様は乗っていません。」
interrupted the purser.	パーサーがさえぎった。
"Here is a list of the passengers.	「ここに乗客名簿があります。
You may see for yourself."	ご自分でお調べください。」
Passepartout scanned the list,	パスパルトゥーは名簿を見ていった。
but his master's name was not upon it.	主人の名前はそこにはなかった。
All at once an idea struck him.	そのとき、彼にある考えが浮かんだ。
"Ah!	「ああ！
Am I on the Carnatic?"	この船はカルナティック号じゃないんですね？」
"Yes."	「いや、カルナティック号です。」
"On the way to Yokohama?"	「ヨコハマ行きの？」
"Certainly."	「そうです。」
Passepartout had for an instant feared that he was on the wrong boat;	一瞬彼は、船を間違えたと思ったのだ。
but, though he was really on the Carnatic,	だが、まさしくパスパルトゥーはカルナティック号にいた。
his master was not there.	では、主人はカルナティック号に乗っていないのだ！
He fell thunderstruck on a seat.	パスパルトゥーは椅子に身を投げ出した。
He saw it all now.	頭の中が真っ白になった。
He remembered	そして突然思いだした。
that the time of sailing had been changed,	出航時間が予定より早くなったのだ。
that he should have informed his master of that fact, and that he had not done so.	自分はそれを主人に言うべきだったのに、言わなかったのだ。
It was his fault, then, that Mr. Fogg and Aouda had missed the steamer.	そうだ、フォッグ様とアウダさんが汽船に乗りそこねたのは俺の責任だ。
Yes,	確かにそうだ。
but it was still more the fault of the traitor	だが結局は、あいつのせいなんだ。
who, in order to separate him from his master, and detain the latter at Hong Kong, had inveigled him into getting drunk!	主人をホンコンに引き留めようと、俺を主人から引き離して泥酔させた、あの男のしわざなんだ！
He now saw the detective's trick,	パスパルトゥーは、ようやく探偵の策略に気がついた。
and at this moment Mr. Fogg was certainly ruined,	ああ、ご主人様は賭けに負けた。
his bet was lost,	破産してしまったんだ。
and he himself perhaps arrested and imprisoned!	きっと今ごろは逮捕されて牢にいるに違いないんだ！
At this thought Passepartout tore his hair.	こう考えて頭をかきむしった。
Ah, if Fix ever came within his reach, what a settling of accounts there would be!	ちくしょう、もしフィックスが手の届くところに来たら、この始末は必ずつけてやる！
After his first depression, Passepartout became calmer, and began to study his situation.	最初の失望から立ち直ると、パスパルトゥーは落ち着きを取り戻し、状況を考え出した。
It was certainly not an enviable one.	そううまくいっているとは言えなかった。
He found himself on the way to Japan,	なるほどニッポンへは向かっている。
and what should he do when he got there?	だが、到着したらどうすればいいのだろう？
His pocket was empty.	ポケットは空っぽだった。
He had not a solitary shilling- not so much as a penny.	一シリングもなかったのだ。
His passage had fortunately been paid for in advance,	幸い、部屋は予約されている。
and he had five or six days in which to decide upon his future course.	今後どうするかを決めるには五、六日あるわけだ。
He fell to at meals with an appetite,	パスパルトゥーはおうせいな食欲で食べた。
and ate for Mr. Fogg, Aouda, and himself.	フォッグ氏やアウダの分まで食べた。
He helped himself as generously as if Japan were a desert, where nothing to eat was to be looked for.	まるでニッポンが砂漠であり、何も食べ物を手にいれられないかのごとく食べた。
At dawn on the i3th the Carnatic entered the port of Yokohama.	十三日の夜明けごろ、カルナティック号はヨコハマに入港した。
This is an important port of call in the Pacific, where all the mail-steamers, and those carrying travelers between North America, China, Japan and the Oriental islands put in.	ヨコハマは太平洋における重要な寄港地で、北米やシナやニッポンや、そのほかの東洋の島々へと移動する旅行者を乗せる船や郵便汽船が立ち寄る港だった。
It is situated in the bay of Yeddo, and at but a short distance	ヨコハマはエドがある湾にあり、エドとはわずかな距離を置いているにすぎない。
from that second capital of the Japanese Empire, and the residence of the Tycoon, the civil Emperor,	エドはニッポン帝国の第二の首都で、俗界の皇帝であったタイクンの住居であった。
before the Mikado, the spiritual Emperor, absorbed his office in his own.	だが、タイクンは、宗教上の皇帝であったミカドに、住居もろとも接収されたのだった。
The Carnatic anchored at the quay near the customhouse, in the midst of a crowd of ships	カルナティック号は税関そばにある波止場に錨《いかり》を下ろした。
bearing the flags of all nations.	そこには、あらゆる国の国旗がひるがえっていた。
Passepartout went timidly ashore on this so curious territory of the Sons of the Sun.	パスパルトゥーは、太陽の国と称される不思議な国に、おっかなびっくり足を踏み入れた。
He had nothing better to do than, taking chance for his guide, to wander aimlessly through the streets of Yokohama.	運に任せて歩きまわるほかなかったから、ヨコハマの通りをあてもなくさまよっていた。
He found himself at first in a thoroughly European quarter,	その目に、完全にヨーロッパ風の地区が飛びこんできた。
the houses having low fronts, and being adorned with verandas, beneath which he caught glimpses of neat peristyles.	ここの家は正面があまり高くなく、それぞれにベランダがあって、その下には優雅な柱廊《ちゅうろう》が並んでいた。
This quarter occupied, with its streets, squares, docks and warehouses, all the space betweenthe "promontory of the Treaty" and the river.	至る所に街路や広場やドックや倉庫が並ぶこの地区は、「条約岬」から川までの間を占めていた。
Here, as at Hong Kong and Calcutta, were mixed crowds of all races	ホンコンやカルカッタでもそうだったが、ここにもまたあらゆる民族が入り交じっていた。
- Americans and English, Chinamen and Dutchmen,	アメリカ人やイギリス人、シナ人やオランダ人などであった。
mostly merchants ready to buy or sell anything.	多くの商人が、あらゆるものを売り買いしていた。
The Frenchman felt himself as much alone among them as if he had dropped down in the midst of Hottentots.	パスパルトゥーは、自分がまるでホッテントット人の国に独り投げ出されたように感じた。
He had, at least, one resource	パスパルトゥーにも、ひとつ方法がないわけではなかった。
- to call on the French and English consuls at Yokohama for assistance.	ヨコハマにあるイギリス領事館やフランス領事館に行って助けを求めるのだ。
But he shrank from telling the story of his adventures, intimately connected as it was with that of his master;	だが彼は、今の自分の状態を話したくなかった。
and, before doing so, he determined to exhaust all other means of aid.	領事館に行く前に、あらゆる手を尽くすつもりだった。
As chance did not favor him in the European quarter,	ヨーロッパ風の地区では、チャンスは彼に微笑まなかった。
he penetrated that inhabited by the native Japanese,	パスパルトゥーはニッポン人の街へと入っていった。
determined, if necessary, to push on to Yeddo.	いざとなったら、エドまで行こうとさえ決心した。
The Japanese quarter of Yokohama is called Benten,	ヨコハマのニッポン人街は、当時ベンテンと呼ばれていた。
after the goddess of the sea, who is worshipped on the islands round about.	その名は、この近くの島々に祭ってある、海の女神から取られたものだ。
There Passepartout beheld beautiful fir and cedar groves, sacred gates of a singular architecture, bridges half hid in the midst of bamboos and reeds, temples shaded by immense cedar-trees.	そこでパスパルトゥーは、美しいモミや杉の並木、奇妙な構造をした神聖なる門、竹や葦《あし》の中に半分隠れた橋、巨大な杉の木が影を落とす寺などを見た。
He saw holy retreats where there were sheltered Buddhist priests and sectaries of Confucius,	仏教の僧や儒者たちがひっそりと暮らす家を見た。
and interminable streets, where a perfect harvest of rose-tinted and red-cheeked children,	街路はどこまでも続いており、どこへ行っても真っ赤なほおをした子どもたちが群れていた。
who looked as if they had been cut out of Japanese screens,	その様子はニッポンの屏風から切り取ったみたいだった。
and who were playing in the midst of short-legged poodles and yellowish cats, had been gathered.	子どもたちは、短い足のプードルや黄色がかった猫と楽しそうに遊んでいた。
The streets were crowded with people.	往来はどこもごった返していた。
Priests were passing in processions, beating their dreary tambourines;	僧侶たちが一列に並び、単調な太鼓を鳴らしながら進んでいった。
police and custom-house officers with pointed hats encrusted with lace, and carrying two sabres hung to their waists;	警官と税関職員は、表面がひもで覆われている、先のとがった陣笠をかぶり、脚に二本のサーベルを差していた。
soldiers, clad in blue cotton with white stripes, and bearing guns;	兵士たちは、白い縞の入った青い綿布の服を着て、銃を持っていた。
the Mikado's guards, enveloped in silken doubles, hauberks and coats of mail;	ミカドの衛兵は、絹の胴衣の下に鎖かたびらを着込んでいた。
and numbers of military folk of all ranks - for the military profession is as much respected in Japan as it is despised in China - went hither and thither in groups and pairs.	その他にもあらゆる階級の軍人たち（軍人という人種は、シナでは軽蔑されているが、ニッポンでは尊敬されているのだ）の集団とか二人組とかが、そこかしこを歩いていた。
Passepartout saw, too, begging friars, long-robed pilgrims and simple civilians,	それから、喜捨《きしゃ》を求める托鉢《たくはつ》僧や、長い衣を着た巡礼や、一般の市民たちにも会った。
with their warped and jet-black hair, big heads, long busts, slender legs,	なめらかな漆黒《しっこく》の髪、大きい頭、寸胴《ずんどう》な体、細く長い足を持っていた。
short stature and complexions varying from copper-color to a dead white, but never yellow, like the Chinese,	背は低く、顔色は銅のような赤黒い色から死人のような青白いのまで様々だったが、シナ人によくいる黄色い顔はいなかった。
from whom the Japanese widely differ.	この点では、二つの民族は非常に違っている。
He did not fail to observe the curious equipages	好奇心をそそるような立派な乗り物も見た。
- carriages and palanquins, barrows supplied with sails and litters made of bamboo;	馬車、コシ、帆がついた二輪手押し車や竹製のカゴなどのことだ。
nor the women - whom he thought not especially handsome - who took little steps with their little feet,	女性はといえば――パスパルトゥーにはあまりきれいに思えなかった――小さな足でちょこちょこと歩いていた。
upon which they wore canvas shoes, straw sandals and clogs of worked wood,	その足には布製のシューズや藁であんだサンダル、細工がほどこされた木靴をはいていた。
and who displayed tight-looking eyes, flat chests, teeth fashionably blackened	きつく見える目、平らな胸、時代の好みで黒く染めた歯がパスパルトゥーの目に飛びこんできた。
and gowns crossed with silken scarfs, tied in an enormous knot behind	彼女たちは、寝巻をえり元で交差させ、後ろに目立つ結び目を作って帯で留めていた。
- an ornament which the modern Parisian ladies seem to have borrowed from the dames of Japan.	現代のパリジェンヌの着こなしは、このニッポン女性の真似をしているようである。
Passepartout wandered for several hours in the midst of this motley crowd,	パスパルトゥーは何時間も、色とりどりの群衆がいる中をさまよい歩いた。
looking in at the windows of the rich and curious shops, the jewelry establishments glittering with quaint Japanese ornaments, the restaurants decked with streamers and banners,	高価で珍しいものを扱う店、ニッポン風の趣向を凝らした貴金属を扱うバザール、のぼりや旗で飾り立てた小料理屋なんかを見てまわった。
the teahouses, where the odorous beverage was being drunk with saki,	かぐわしい飲み物を飲ませる茶店があった。
a liquor concocted from the fermentation of rice,	ここではサキという名の、米を発酵して造る酒も出される。
and the comfortable smoking houses,	快適な喫煙所もあった。
where they were puffing,	そこで人々がぷかぷか煙を出していた。
not opium,	アヘンを吸っているのではない。
which is almost unknown in Japan,	ニッポンではアヘンはほとんど知られていないのだ。
but a very fine, stringy tobacco.	吸っているのは非常に細かく刻んだタバコなのだ。
He went on till he found himself in the fields, in the midst of vast rice plantations.	やがて、パスパルトゥーは自分が田んぼの広がる中にいることに気がついた。
There he saw dazzling camellias expanding themselves, with flowers which were giving forth their last colors and perfumes,	そこには真っ赤なツバキが咲いていて、あたりに最後の色と香りを振りまいていた。
not on bushes, but on trees,	ツバキの花は灌木《かんぼく》というには背が高い木に咲いていた。
and within bambooenclosures, cherry, plum and apple trees,	竹垣の中にはサクラ、ウメ、リンゴなどが植えられていた。
which the Japanese cultivate rather for their blossoms than their fruit,	ニッポン人は実を採るためではなく、花を見るために、そういった木を植えるのである。
and which queerly-fashioned, grinning scarecrows protected from the sparrows, pigeons, ravens and other voracious birds.	これらの木々は、奇妙な形をした、歯を見せて笑っているかかしによって、スズメやハトやカラスやなんかのどん欲な鳥どもから守られていた。
